datetime,symbol,open,high,low,close
2024-01-31 01:00:00,CRYPTO:AAVEUSD,93.05200208,93.36292314,85.15174302,85.86272919
2024-02-01 01:00:00,CRYPTO:AAVEUSD,85.86272919,86.09268804,82.89257359,83.88020274
2024-02-02 01:00:00,CRYPTO:AAVEUSD,83.88183329,86.44102383,82.3030842,85.85941138
2024-02-03 01:00:00,CRYPTO:AAVEUSD,85.857412,86.79398764,84.89294795,85.62525052
2024-02-04 01:00:00,CRYPTO:AAVEUSD,85.62525052,85.77950567,82.89657986,83.2148532
2024-02-05 01:00:00,CRYPTO:AAVEUSD,83.2147782,85.91157831,81.49211204,84.1547265
2024-02-06 01:00:00,CRYPTO:AAVEUSD,84.1547265,85.32330161,82.49074639,84.39588094
2024-02-07 01:00:00,CRYPTO:AAVEUSD,84.39188602,84.98635538,82.30410164,84.17263292
2024-02-08 01:00:00,CRYPTO:AAVEUSD,84.17263292,86.70008721,84.04710163,85.1617276
2024-02-09 01:00:00,CRYPTO:AAVEUSD,85.18021263,89.93924614,85.17688003,87.61817301
2024-02-10 01:00:00,CRYPTO:AAVEUSD,87.62373124,89.2831964,86.14951046,88.41558579
2024-02-11 01:00:00,CRYPTO:AAVEUSD,88.41558579,89.86719493,86.68852128,87.30298814
2024-02-12 01:00:00,CRYPTO:AAVEUSD,87.30155914,91.03753812,85.09667932,90.84805244
2024-02-13 01:00:00,CRYPTO:AAVEUSD,90.85166869,91.38534107,88.09464916,89.6092013
2024-02-14 01:00:00,CRYPTO:AAVEUSD,89.60727266,92.74680688,89.1004728,91.05497444
2024-02-15 01:00:00,CRYPTO:AAVEUSD,91.05211587,93.52916774,90.10933429,92.33657693
2024-02-16 01:00:00,CRYPTO:AAVEUSD,92.33657693,95.04357596,90.52477884,94.61578851
2024-02-17 01:00:00,CRYPTO:AAVEUSD,94.61578851,94.86397651,91.14362762,93.97648545
2024-02-18 01:00:00,CRYPTO:AAVEUSD,93.9564772,95.4768835,92.64398758,94.66672048
2024-02-19 01:00:00,CRYPTO:AAVEUSD,94.66797086,98.02440247,94.28744356,96.20865304
2024-02-20 01:00:00,CRYPTO:AAVEUSD,96.21008195,97.12997028,90.09670731,93.86314535
2024-02-21 01:00:00,CRYPTO:AAVEUSD,93.8606448,94.23164256,88.1166892,91.73223502
2024-02-22 01:00:00,CRYPTO:AAVEUSD,91.73223502,93.88286046,90.08527923,91.96496757
2024-02-23 01:00:00,CRYPTO:AAVEUSD,91.97015121,101.67981775,89.43873434,94.58983014
2024-02-24 01:00:00,CRYPTO:AAVEUSD,94.58636613,103.95421253,93.73065483,101.13516652
2024-02-25 01:00:00,CRYPTO:AAVEUSD,101.14016577,101.7078125,97.49318502,100.347345
2024-02-26 01:00:00,CRYPTO:AAVEUSD,100.35271465,103.87878791,97.90663413,102.76979785
2024-02-27 01:00:00,CRYPTO:AAVEUSD,102.76979785,105.79676773,101.0924592,104.83689969
2024-02-28 01:00:00,CRYPTO:AAVEUSD,104.83404049,108.55662737,98.00198271,104.45411442
2024-02-29 01:00:00,CRYPTO:AAVEUSD,104.45244698,114.75953954,103.21547083,105.86376018
2024-03-01 01:00:00,CRYPTO:AAVEUSD,105.86376018,110.64518139,105.82877821,110.5887997
2024-03-02 01:00:00,CRYPTO:AAVEUSD,110.59365247,118.57676593,109.83077882,116.18941394
2024-03-03 01:00:00,CRYPTO:AAVEUSD,116.19074828,118.88693158,105.7309352,112.63907299
2024-03-04 01:00:00,CRYPTO:AAVEUSD,112.63907299,115.43765352,110.22241359,114.2088106
2024-03-05 01:00:00,CRYPTO:AAVEUSD,114.20547566,119.56063289,93.27605048,105.87761312
2024-03-06 01:00:00,CRYPTO:AAVEUSD,105.88077954,128.14539386,102.26149611,127.6717686
2024-03-07 01:00:00,CRYPTO:AAVEUSD,127.66342493,134.10583637,120.70415309,134.00453029
2024-03-08 01:00:00,CRYPTO:AAVEUSD,134.01000242,138.27276859,127.95174234,132.87853096
2024-03-09 01:00:00,CRYPTO:AAVEUSD,132.86866618,135.43155714,128.94158561,131.43489826
2024-03-10 01:00:00,CRYPTO:AAVEUSD,131.42441155,133.81537969,122.7937974,127.04807571
2024-03-11 01:00:00,CRYPTO:AAVEUSD,127.04821886,138.58209065,120.37699365,136.81273578
2024-03-12 01:00:00,CRYPTO:AAVEUSD,136.81273578,138.60649134,123.99651345,135.38149184
2024-03-13 01:00:00,CRYPTO:AAVEUSD,135.37163547,153.66277674,133.9143323,142.68956833
2024-03-14 01:00:00,CRYPTO:AAVEUSD,142.69320753,145.32612083,132.05636854,139.47308333
2024-03-15 01:00:00,CRYPTO:AAVEUSD,139.46641333,141.52212091,122.12442517,129.07738654
2024-03-16 01:00:00,CRYPTO:AAVEUSD,129.08309889,130.34783964,116.20995053,118.74888644
2024-03-17 01:00:00,CRYPTO:AAVEUSD,118.72974849,129.45268505,113.38284483,126.76376079
2024-03-18 01:00:00,CRYPTO:AAVEUSD,126.76335777,129.35025629,118.81091819,123.35300307
2024-03-19 01:00:00,CRYPTO:AAVEUSD,123.35300307,124.63174676,107.13293276,109.38317758
2024-03-20 01:00:00,CRYPTO:AAVEUSD,109.38460594,120.82297236,104.96958804,120.06137176
2024-03-21 01:00:00,CRYPTO:AAVEUSD,120.06137176,124.88222476,116.26436045,123.40033145
2024-03-22 01:00:00,CRYPTO:AAVEUSD,123.39823124,125.11057164,114.60517519,118.8657676
2024-03-23 01:00:00,CRYPTO:AAVEUSD,118.864518,124.68697184,118.07138179,121.4256655
2024-03-24 01:00:00,CRYPTO:AAVEUSD,121.42064758,125.68917595,120.01855068,124.86224484
2024-03-25 01:00:00,CRYPTO:AAVEUSD,124.86224484,130.22857694,123.82698541,126.99667842
2024-03-26 01:00:00,CRYPTO:AAVEUSD,126.99930127,131.95371998,125.57572038,130.82545419
2024-03-27 01:00:00,CRYPTO:AAVEUSD,130.82712116,132.18279911,123.74607606,124.92962704
2024-03-28 01:00:00,CRYPTO:AAVEUSD,124.92962704,128.31140535,122.46636968,127.74687167
2024-03-29 01:00:00,CRYPTO:AAVEUSD,127.74890386,130.39902386,124.48911428,127.51800772
2024-03-30 01:00:00,CRYPTO:AAVEUSD,127.52097006,129.10008948,123.28254609,124.01458173
2024-03-31 01:00:00,CRYPTO:AAVEUSD,124.01458173,128.45050858,123.51786472,128.38681646
2024-04-01 02:00:00,CRYPTO:AAVEUSD,128.38515561,131.62221062,121.08748169,129.32210283
2024-04-02 02:00:00,CRYPTO:AAVEUSD,129.31863508,129.7755688,112.9803657,115.53444977
2024-04-03 02:00:00,CRYPTO:AAVEUSD,115.53976727,119.02420175,111.59616146,114.54320842
2024-04-04 02:00:00,CRYPTO:AAVEUSD,114.54435153,119.68343762,112.17855748,116.40931493
2024-04-05 02:00:00,CRYPTO:AAVEUSD,116.4093648,116.7009117,109.60872168,113.74525568
2024-04-06 02:00:00,CRYPTO:AAVEUSD,113.74411862,121.56840564,113.14365931,118.60665386
2024-04-07 02:00:00,CRYPTO:AAVEUSD,118.60699813,123.02942788,118.35082653,122.82939029
2024-04-08 02:00:00,CRYPTO:AAVEUSD,122.8294403,129.7957956,121.31389985,129.13365966
2024-04-09 02:00:00,CRYPTO:AAVEUSD,129.13365966,133.82148142,125.23300628,126.54835021
2024-04-10 02:00:00,CRYPTO:AAVEUSD,126.54483369,129.34491461,122.16097161,128.44065318
2024-04-11 02:00:00,CRYPTO:AAVEUSD,128.43815418,132.24893307,115.49937222,117.60289584
2024-04-12 02:00:00,CRYPTO:AAVEUSD,117.60289584,120.06400876,90.05336602,99.83541718
2024-04-13 02:00:00,CRYPTO:AAVEUSD,99.83776493,99.99006404,71.09199495,82.58526307
2024-04-14 02:00:00,CRYPTO:AAVEUSD,82.58211727,89.28559302,79.90754839,88.07015191
2024-04-15 02:00:00,CRYPTO:AAVEUSD,88.06207643,91.67963205,81.03942944,84.99289371
2024-04-16 02:00:00,CRYPTO:AAVEUSD,84.99289371,89.10770391,80.94738381,86.77557382
2024-04-17 02:00:00,CRYPTO:AAVEUSD,86.77587549,87.57326445,81.18531921,83.72079203
2024-04-18 02:00:00,CRYPTO:AAVEUSD,83.7232929,86.70938654,82.01216171,85.42785121
2024-04-19 02:00:00,CRYPTO:AAVEUSD,85.42785121,88.54135378,78.80463208,85.80634379
2024-04-20 02:00:00,CRYPTO:AAVEUSD,85.80634379,92.37278075,84.81031936,91.85193588
2024-04-21 02:00:00,CRYPTO:AAVEUSD,91.85443685,93.23975258,89.15266723,91.11781953
2024-04-22 02:00:00,CRYPTO:AAVEUSD,91.11552929,97.42786739,90.51573776,96.43982945
2024-04-23 02:00:00,CRYPTO:AAVEUSD,96.44025113,97.50219617,93.69400257,94.68775339
