datetime,symbol,open,high,low,close
2022-02-06 01:00:00,CRYPTO:SOLUSD,113.8182,116.1109,111.6119,115.3481
2022-02-07 01:00:00,CRYPTO:SOLUSD,115.3669,121.9625,112.83,117.6189
2022-02-08 01:00:00,CRYPTO:SOLUSD,117.6699,120.2822,109.8374,113.5493
2022-02-09 01:00:00,CRYPTO:SOLUSD,113.5984,117.1994,109.4636,114.0372
2022-02-10 01:00:00,CRYPTO:SOLUSD,114.0563,115.6171,105.907,106.3293
2022-02-11 01:00:00,CRYPTO:SOLUSD,106.337,108.3442,95.5295,96.7625
2022-02-12 01:00:00,CRYPTO:SOLUSD,96.79,100.0548,93.2186,96.2457
2022-02-13 01:00:00,CRYPTO:SOLUSD,96.2818,97.3537,91.4474,92.8768
2022-02-14 01:00:00,CRYPTO:SOLUSD,92.9211,97.948,90.8325,96.435
2022-02-15 01:00:00,CRYPTO:SOLUSD,96.4376,105.8383,96.4114,105.5697
2022-02-16 01:00:00,CRYPTO:SOLUSD,105.5933,105.6133,98.2862,101.9302
2022-02-17 01:00:00,CRYPTO:SOLUSD,101.9328,102.8418,92.4475,93.617
2022-02-18 01:00:00,CRYPTO:SOLUSD,93.6139,96.4315,89.3226,89.9453
2022-02-19 01:00:00,CRYPTO:SOLUSD,89.9288,92.7456,88.71,91.2971
2022-02-20 01:00:00,CRYPTO:SOLUSD,91.3091,93.9109,85.6762,90.7134
2022-02-21 01:00:00,CRYPTO:SOLUSD,90.7659,96.1821,82.7703,82.9905
2022-02-22 01:00:00,CRYPTO:SOLUSD,83.0467,87.5683,81.0802,86.4447
2022-02-23 01:00:00,CRYPTO:SOLUSD,86.4917,93.4101,84.437,84.6
2022-02-24 01:00:00,CRYPTO:SOLUSD,84.5963,93.587,75.265,89.4258
2022-02-25 01:00:00,CRYPTO:SOLUSD,89.4875,95.0638,86.9047,92.8374
2022-02-26 01:00:00,CRYPTO:SOLUSD,92.8086,95.1329,89.3479,90.2746
2022-02-27 01:00:00,CRYPTO:SOLUSD,90.3033,92.2183,84.1593,85.6478
2022-02-28 01:00:00,CRYPTO:SOLUSD,85.6609,102.6895,84.2874,99.7492
2022-03-01 01:00:00,CRYPTO:SOLUSD,99.7517,102.0283,94.2986,98.6873
2022-03-02 01:00:00,CRYPTO:SOLUSD,98.6885,106.4743,96.8142,100.7637
2022-03-03 01:00:00,CRYPTO:SOLUSD,100.7464,101.7373,94.0079,95.641
2022-03-04 01:00:00,CRYPTO:SOLUSD,95.6326,95.924,87.0654,88.3459
2022-03-05 01:00:00,CRYPTO:SOLUSD,88.3709,91.2386,86.0475,89.6477
2022-03-06 01:00:00,CRYPTO:SOLUSD,89.5866,89.9429,84.1375,84.5589
2022-03-07 01:00:00,CRYPTO:SOLUSD,84.5796,86.7056,79.9715,81.6792
2022-03-08 01:00:00,CRYPTO:SOLUSD,81.6789,85.1188,81.3448,82.3346
2022-03-09 01:00:00,CRYPTO:SOLUSD,82.3299,89.8968,81.9478,88.0857
2022-03-10 01:00:00,CRYPTO:SOLUSD,88.1058,88.6268,80.761,82.9049
2022-03-11 01:00:00,CRYPTO:SOLUSD,82.8908,84.3464,80.0884,80.6727
2022-03-12 01:00:00,CRYPTO:SOLUSD,80.6735,82.7649,80.5856,81.4347
