datetime,symbol,open,high,low,close
2022-01-31 01:00:00,CRYPTO:BTCUSD,37913.28,38769.01,36655.99,38498.99
2022-02-01 01:00:00,CRYPTO:BTCUSD,38497.02,39288.75,38035.6,38723.35
2022-02-02 01:00:00,CRYPTO:BTCUSD,38739.08,38882.68,36606.38,36914.92
2022-02-03 01:00:00,CRYPTO:BTCUSD,36921.39,37390.62,36267.05,37322.6
2022-02-04 01:00:00,CRYPTO:BTCUSD,37325.51,41775.21,37060.28,41595.79
2022-02-05 01:00:00,CRYPTO:BTCUSD,41609.07,41969.0,40946.39,41418.02
2022-02-06 01:00:00,CRYPTO:BTCUSD,41422.08,42703.12,41128.25,42417.63
2022-02-07 01:00:00,CRYPTO:BTCUSD,42419.63,44525.24,41690.24,43869.2
2022-02-08 01:00:00,CRYPTO:BTCUSD,43879.07,45515.27,42694.13,44082.62
2022-02-09 01:00:00,CRYPTO:BTCUSD,44089.95,44852.98,43172.95,44420.56
2022-02-10 01:00:00,CRYPTO:BTCUSD,44416.64,45866.71,43219.87,43528.61
2022-02-11 01:00:00,CRYPTO:BTCUSD,43533.39,43970.62,41991.42,42397.41
2022-02-12 01:00:00,CRYPTO:BTCUSD,42394.52,43042.09,41756.92,42242.26
2022-02-13 01:00:00,CRYPTO:BTCUSD,42239.14,42773.05,41889.54,42073.76
2022-02-14 01:00:00,CRYPTO:BTCUSD,42074.56,42863.26,41576.16,42550.24
2022-02-15 01:00:00,CRYPTO:BTCUSD,42560.06,44776.31,42457.81,44573.39
2022-02-16 01:00:00,CRYPTO:BTCUSD,44574.41,44579.93,43331.68,43888.51
2022-02-17 01:00:00,CRYPTO:BTCUSD,43894.58,44191.7,40091.38,40546.12
2022-02-18 01:00:00,CRYPTO:BTCUSD,40538.77,40977.97,39436.35,39993.25
2022-02-19 01:00:00,CRYPTO:BTCUSD,39996.5,40462.57,39655.89,40104.1
2022-02-20 01:00:00,CRYPTO:BTCUSD,40101.21,40144.23,37994.3,38386.55
2022-02-21 01:00:00,CRYPTO:BTCUSD,38391.53,39495.19,36814.31,37032.64
2022-02-22 01:00:00,CRYPTO:BTCUSD,37026.12,38444.67,36363.75,38259.84
2022-02-23 01:00:00,CRYPTO:BTCUSD,38260.84,39282.1,37072.25,37261.73
2022-02-24 01:00:00,CRYPTO:BTCUSD,37262.01,39729.11,34329.29,38353.01
2022-02-25 01:00:00,CRYPTO:BTCUSD,38351.44,39710.99,38027.76,39232.14
2022-02-26 01:00:00,CRYPTO:BTCUSD,39232.39,40308.98,38599.38,39133.73
2022-02-27 01:00:00,CRYPTO:BTCUSD,39139.87,39879.78,37017.28,37711.29
2022-02-28 01:00:00,CRYPTO:BTCUSD,37712.31,44236.02,37461.68,43188.92
2022-03-01 01:00:00,CRYPTO:BTCUSD,43201.82,44977.21,42854.18,44438.27
2022-03-02 01:00:00,CRYPTO:BTCUSD,44439.96,45352.71,43353.54,43926.92
2022-03-03 01:00:00,CRYPTO:BTCUSD,43925.65,44103.67,41825.89,42466.71
2022-03-04 01:00:00,CRYPTO:BTCUSD,42467.35,42517.4,38585.79,39161.89
2022-03-05 01:00:00,CRYPTO:BTCUSD,39160.35,39616.73,38601.54,39406.8
2022-03-06 01:00:00,CRYPTO:BTCUSD,39401.93,39701.48,38100.06,38423.0
2022-03-07 01:00:00,CRYPTO:BTCUSD,38412.97,39552.59,37166.86,38008.62
2022-03-08 01:00:00,CRYPTO:BTCUSD,38000.69,39372.92,37869.55,38752.44
2022-03-09 01:00:00,CRYPTO:BTCUSD,38753.58,42592.68,38670.59,41964.16
2022-03-10 01:00:00,CRYPTO:BTCUSD,41952.6,42045.33,38562.48,39438.05
2022-03-11 01:00:00,CRYPTO:BTCUSD,39433.9,40240.74,38246.24,38735.35
2022-03-12 01:00:00,CRYPTO:BTCUSD,38734.32,39474.46,38671.66,38809.19
