datetime,symbol,open,high,low,close
2023-02-06 01:00:00,CRYPTO:XRPUSD,0.39856,0.40337,0.39109,0.392
2023-02-07 01:00:00,CRYPTO:XRPUSD,0.39197,0.40483,0.39036,0.40385
2023-02-08 01:00:00,CRYPTO:XRPUSD,0.40384,0.40604,0.39383,0.39781
2023-02-09 01:00:00,CRYPTO:XRPUSD,0.3977,0.40887,0.37293,0.38165
2023-02-10 01:00:00,CRYPTO:XRPUSD,0.38166,0.38768,0.37773,0.38211
2023-02-11 01:00:00,CRYPTO:XRPUSD,0.38211,0.38416,0.38011,0.3838
2023-02-12 01:00:00,CRYPTO:XRPUSD,0.3837,0.38501,0.37211,0.37478
2023-02-13 01:00:00,CRYPTO:XRPUSD,0.37479,0.37823,0.36212,0.37068
2023-02-14 01:00:00,CRYPTO:XRPUSD,0.3707,0.38402,0.36508,0.38236
2023-02-15 01:00:00,CRYPTO:XRPUSD,0.38225,0.40257,0.37678,0.40144
2023-02-16 01:00:00,CRYPTO:XRPUSD,0.40143,0.40486,0.38432,0.38456
2023-02-17 01:00:00,CRYPTO:XRPUSD,0.38438,0.40015,0.38134,0.39532
2023-02-18 01:00:00,CRYPTO:XRPUSD,0.39524,0.39766,0.39149,0.39455
2023-02-19 01:00:00,CRYPTO:XRPUSD,0.3945,0.39809,0.38491,0.38647
2023-02-20 01:00:00,CRYPTO:XRPUSD,0.38641,0.40897,0.37788,0.39849
2023-02-21 01:00:00,CRYPTO:XRPUSD,0.39851,0.40242,0.38757,0.39185
2023-02-22 01:00:00,CRYPTO:XRPUSD,0.39197,0.39752,0.38313,0.39528
2023-02-23 01:00:00,CRYPTO:XRPUSD,0.39533,0.39773,0.38612,0.38901
2023-02-24 01:00:00,CRYPTO:XRPUSD,0.38904,0.39056,0.37302,0.37744
2023-02-25 01:00:00,CRYPTO:XRPUSD,0.37738,0.37945,0.3709,0.37727
2023-02-26 01:00:00,CRYPTO:XRPUSD,0.37732,0.3806,0.37532,0.378
2023-02-27 01:00:00,CRYPTO:XRPUSD,0.37788,0.38013,0.37139,0.37896
2023-02-28 01:00:00,CRYPTO:XRPUSD,0.37889,0.38247,0.3694,0.37691
2023-03-01 01:00:00,CRYPTO:XRPUSD,0.37677,0.38432,0.37297,0.38374
2023-03-02 01:00:00,CRYPTO:XRPUSD,0.38382,0.38462,0.37391,0.37841
2023-03-03 01:00:00,CRYPTO:XRPUSD,0.37825,0.38005,0.35485,0.37762
2023-03-04 01:00:00,CRYPTO:XRPUSD,0.3776,0.38031,0.36912,0.37283
2023-03-05 01:00:00,CRYPTO:XRPUSD,0.37283,0.37657,0.36618,0.36703
2023-03-06 01:00:00,CRYPTO:XRPUSD,0.367,0.37375,0.35993,0.37054
2023-03-07 01:00:00,CRYPTO:XRPUSD,0.37039,0.38409,0.36768,0.38056
2023-03-08 01:00:00,CRYPTO:XRPUSD,0.38047,0.40088,0.37379,0.38904
2023-03-09 01:00:00,CRYPTO:XRPUSD,0.38902,0.39678,0.36464,0.37105
2023-03-10 01:00:00,CRYPTO:XRPUSD,0.37092,0.37453,0.35813,0.37128
2023-03-11 01:00:00,CRYPTO:XRPUSD,0.37126,0.37724,0.36202,0.36678
2023-03-12 01:00:00,CRYPTO:XRPUSD,0.36688,0.37445,0.35265,0.37438
2023-03-13 01:00:00,CRYPTO:XRPUSD,0.37441,0.38114,0.35755,0.37371
2023-03-14 01:00:00,CRYPTO:XRPUSD,0.37381,0.38797,0.36718,0.37343
2023-03-15 01:00:00,CRYPTO:XRPUSD,0.37329,0.37728,0.35779,0.36034
2023-03-16 01:00:00,CRYPTO:XRPUSD,0.36032,0.36747,0.3579,0.36562
2023-03-17 01:00:00,CRYPTO:XRPUSD,0.36552,0.38251,0.36344,0.3805
2023-03-18 01:00:00,CRYPTO:XRPUSD,0.38059,0.38971,0.37162,0.37628
2023-03-19 01:00:00,CRYPTO:XRPUSD,0.37634,0.40092,0.37614,0.38695
2023-03-20 01:00:00,CRYPTO:XRPUSD,0.38708,0.39208,0.37298,0.37426
