datetime,symbol,open,high,low,close
2024-02-13 01:00:00,CRYPTO:DOGEUSD,0.08226,0.083,0.07977,0.08109
2024-02-14 01:00:00,CRYPTO:DOGEUSD,0.08109,0.087,0.08052,0.08555
2024-02-15 01:00:00,CRYPTO:DOGEUSD,0.08555,0.08828,0.08403,0.08536
2024-02-16 01:00:00,CRYPTO:DOGEUSD,0.08536,0.08803,0.0841,0.08599
2024-02-17 01:00:00,CRYPTO:DOGEUSD,0.08599,0.08611,0.08202,0.0836
2024-02-18 01:00:00,CRYPTO:DOGEUSD,0.0836,0.08574,0.08286,0.0852
2024-02-19 01:00:00,CRYPTO:DOGEUSD,0.0852,0.09077,0.08506,0.08943
2024-02-20 01:00:00,CRYPTO:DOGEUSD,0.08943,0.09147,0.08301,0.08616
2024-02-21 01:00:00,CRYPTO:DOGEUSD,0.08616,0.08629,0.08201,0.08458
2024-02-22 01:00:00,CRYPTO:DOGEUSD,0.08458,0.08548,0.08305,0.0841
2024-02-23 01:00:00,CRYPTO:DOGEUSD,0.0841,0.08547,0.08285,0.08444
2024-02-24 01:00:00,CRYPTO:DOGEUSD,0.08444,0.08636,0.08385,0.08614
2024-02-25 01:00:00,CRYPTO:DOGEUSD,0.08613,0.08679,0.08524,0.08612
2024-02-26 01:00:00,CRYPTO:DOGEUSD,0.08611,0.09001,0.08418,0.08923
2024-02-27 01:00:00,CRYPTO:DOGEUSD,0.08923,0.10058,0.08855,0.09766
2024-02-28 01:00:00,CRYPTO:DOGEUSD,0.09766,0.12295,0.09438,0.11591
2024-02-29 01:00:00,CRYPTO:DOGEUSD,0.11591,0.13499,0.11167,0.11744
2024-03-01 01:00:00,CRYPTO:DOGEUSD,0.11744,0.14558,0.11719,0.13942
2024-03-02 01:00:00,CRYPTO:DOGEUSD,0.13942,0.15074,0.13611,0.14206
2024-03-03 01:00:00,CRYPTO:DOGEUSD,0.14206,0.15632,0.12406,0.1536
2024-03-04 01:00:00,CRYPTO:DOGEUSD,0.1536,0.18523,0.14547,0.18207
2024-03-05 01:00:00,CRYPTO:DOGEUSD,0.18206,0.20644,0.12627,0.15336
2024-03-06 01:00:00,CRYPTO:DOGEUSD,0.15337,0.17982,0.14661,0.15804
2024-03-07 01:00:00,CRYPTO:DOGEUSD,0.15803,0.16231,0.14656,0.15767
2024-03-08 01:00:00,CRYPTO:DOGEUSD,0.15766,0.17609,0.15525,0.16484
2024-03-09 01:00:00,CRYPTO:DOGEUSD,0.16484,0.18512,0.16341,0.17911
2024-03-10 01:00:00,CRYPTO:DOGEUSD,0.17911,0.17994,0.16566,0.17027
2024-03-11 01:00:00,CRYPTO:DOGEUSD,0.17027,0.18319,0.16019,0.18214
2024-03-12 01:00:00,CRYPTO:DOGEUSD,0.18214,0.18344,0.15556,0.16819
2024-03-13 01:00:00,CRYPTO:DOGEUSD,0.16819,0.17441,0.16495,0.16902
2024-03-14 01:00:00,CRYPTO:DOGEUSD,0.16902,0.19251,0.16534,0.17728
2024-03-15 01:00:00,CRYPTO:DOGEUSD,0.17727,0.18131,0.15138,0.16351
2024-03-16 01:00:00,CRYPTO:DOGEUSD,0.16351,0.16524,0.13805,0.14254
