datetime,symbol,open,high,low,close
2021-02-13 01:00:00,CRYPTO:ETHUSD,1845.0475,1875.6525,1765.2725,1818.035
2021-02-14 01:00:00,CRYPTO:ETHUSD,1819.1525,1852.4575,1786.25,1803.2825
2021-02-15 01:00:00,CRYPTO:ETHUSD,1803.645,1836.6975,1662.31,1779.465
2021-02-16 01:00:00,CRYPTO:ETHUSD,1779.9125,1825.5975,1724.6675,1781.98
2021-02-17 01:00:00,CRYPTO:ETHUSD,1782.7275,1857.4875,1733.7075,1851.375
2021-02-18 01:00:00,CRYPTO:ETHUSD,1851.64,1950.23,1851.5325,1940.01
2021-02-19 01:00:00,CRYPTO:ETHUSD,1941.08,1975.0825,1890.745,1958.0
2021-02-20 01:00:00,CRYPTO:ETHUSD,1958.6175,2040.07,1810.59,1915.74
2021-02-21 01:00:00,CRYPTO:ETHUSD,1913.9025,1975.9125,1885.5275,1935.5425
2021-02-22 01:00:00,CRYPTO:ETHUSD,1935.8175,1938.245,1354.095,1779.3225
2021-02-23 01:00:00,CRYPTO:ETHUSD,1779.05,1782.3,1373.49,1578.135
2021-02-24 01:00:00,CRYPTO:ETHUSD,1578.2625,1714.5125,1500.1175,1625.5225
2021-02-25 01:00:00,CRYPTO:ETHUSD,1624.92,1672.42,1457.56,1481.59
2021-02-26 01:00:00,CRYPTO:ETHUSD,1480.7975,1563.175,1400.255,1445.1875
2021-02-27 01:00:00,CRYPTO:ETHUSD,1445.8225,1527.265,1424.7375,1460.1475
2021-02-28 01:00:00,CRYPTO:ETHUSD,1459.26,1469.645,1293.6775,1422.0975
2021-03-01 01:00:00,CRYPTO:ETHUSD,1422.9775,1573.9975,1413.3775,1571.31
2021-03-02 01:00:00,CRYPTO:ETHUSD,1571.6475,1607.9775,1455.84,1488.805
2021-03-03 01:00:00,CRYPTO:ETHUSD,1489.3675,1657.85,1477.77,1567.735
2021-03-04 01:00:00,CRYPTO:ETHUSD,1568.27,1625.2175,1504.89,1538.4875
2021-03-05 01:00:00,CRYPTO:ETHUSD,1540.2475,1549.14,1442.6325,1528.625
2021-03-06 01:00:00,CRYPTO:ETHUSD,1529.3875,1671.66,1513.2975,1651.535
2021-03-07 01:00:00,CRYPTO:ETHUSD,1652.53,1734.945,1631.1875,1727.5
2021-03-08 01:00:00,CRYPTO:ETHUSD,1728.14,1843.1075,1665.0,1834.605
2021-03-09 01:00:00,CRYPTO:ETHUSD,1835.315,1872.1225,1798.95,1871.58
