datetime,symbol,open,high,low,close
2021-01-31 01:00:00,CRYPTO:XRPUSD,0.44473,0.5103,0.38783,0.49612
2021-02-01 01:00:00,CRYPTO:XRPUSD,0.49611,0.75705,0.35979,0.37205
2021-02-02 01:00:00,CRYPTO:XRPUSD,0.37202,0.41214,0.34023,0.37328
2021-02-03 01:00:00,CRYPTO:XRPUSD,0.37343,0.41953,0.37341,0.39821
2021-02-04 01:00:00,CRYPTO:XRPUSD,0.3983,0.48192,0.38015,0.44589
2021-02-05 01:00:00,CRYPTO:XRPUSD,0.44609,0.47262,0.42469,0.45285
2021-02-06 01:00:00,CRYPTO:XRPUSD,0.45297,0.45794,0.4231,0.44398
2021-02-07 01:00:00,CRYPTO:XRPUSD,0.44428,0.45184,0.39135,0.41937
2021-02-08 01:00:00,CRYPTO:XRPUSD,0.4192,0.47117,0.4133,0.45224
2021-02-09 01:00:00,CRYPTO:XRPUSD,0.45222,0.4917,0.44927,0.47732
2021-02-10 01:00:00,CRYPTO:XRPUSD,0.47726,0.54337,0.44856,0.50571
2021-02-11 01:00:00,CRYPTO:XRPUSD,0.50536,0.5366,0.50023,0.52913
2021-02-12 01:00:00,CRYPTO:XRPUSD,0.529,0.62143,0.51947,0.61103
2021-02-13 01:00:00,CRYPTO:XRPUSD,0.61117,0.64461,0.53927,0.6345
2021-02-14 01:00:00,CRYPTO:XRPUSD,0.6351,0.64196,0.56179,0.59351
2021-02-15 01:00:00,CRYPTO:XRPUSD,0.59363,0.6054,0.50852,0.54982
2021-02-16 01:00:00,CRYPTO:XRPUSD,0.54987,0.58109,0.48203,0.52024
2021-02-17 01:00:00,CRYPTO:XRPUSD,0.52036,0.55822,0.49395,0.5348
2021-02-18 01:00:00,CRYPTO:XRPUSD,0.53622,0.56073,0.51913,0.53245
2021-02-19 01:00:00,CRYPTO:XRPUSD,0.53269,0.58247,0.51404,0.56541
2021-02-20 01:00:00,CRYPTO:XRPUSD,0.5656,0.5839,0.46971,0.51259
2021-02-21 01:00:00,CRYPTO:XRPUSD,0.51233,0.55857,0.50358,0.54536
2021-02-22 01:00:00,CRYPTO:XRPUSD,0.54574,0.65277,0.51368,0.56673
2021-02-23 01:00:00,CRYPTO:XRPUSD,0.56703,0.57171,0.36596,0.47657
2021-02-24 01:00:00,CRYPTO:XRPUSD,0.47608,0.5012,0.45174,0.46917
2021-02-25 01:00:00,CRYPTO:XRPUSD,0.46886,0.48273,0.42432,0.43573
2021-02-26 01:00:00,CRYPTO:XRPUSD,0.43555,0.45146,0.41123,0.42853
2021-02-27 01:00:00,CRYPTO:XRPUSD,0.42872,0.46085,0.42767,0.43673
2021-02-28 01:00:00,CRYPTO:XRPUSD,0.43664,0.43943,0.39274,0.41634
2021-03-01 01:00:00,CRYPTO:XRPUSD,0.41696,0.45525,0.41314,0.44614
2021-03-02 01:00:00,CRYPTO:XRPUSD,0.44611,0.45632,0.42195,0.43646
2021-03-03 01:00:00,CRYPTO:XRPUSD,0.43664,0.46897,0.43127,0.44909
2021-03-04 01:00:00,CRYPTO:XRPUSD,0.44903,0.49516,0.43526,0.48147
2021-03-05 01:00:00,CRYPTO:XRPUSD,0.4817,0.48499,0.44616,0.45559
2021-03-06 01:00:00,CRYPTO:XRPUSD,0.45538,0.47156,0.44989,0.46323
2021-03-07 01:00:00,CRYPTO:XRPUSD,0.46367,0.46952,0.45683,0.46602
2021-03-08 01:00:00,CRYPTO:XRPUSD,0.46624,0.49046,0.45527,0.47463
2021-03-09 01:00:00,CRYPTO:XRPUSD,0.47479,0.48784,0.47149,0.48597
2021-03-10 01:00:00,CRYPTO:XRPUSD,0.48597,0.48933,0.4546,0.4623
